device_id,endurance,cost_perf,photo,performance,good_word,total_score
372608,8.8,9.8,0,0,"显卡性能强(1),散热给力(1),开机快(1),速度流畅(1),屏幕结实(1),接口齐全(1),性价比较高(1)",8.8
372664,7.3,6.8,6.5,6.8,"屏幕大(74),续航出色(45),外观漂亮(32),运行流畅(28),性价比高(24),屏幕效果好(21),电池容量大(17)",8.6
372761,8.8,7.2,4,4,外观漂亮(1),8.3
372893,5,6.3,5.8,6.1,"运行流畅(25),屏幕大(22),性价比高(18),机身内存大(14),性能好(10),续航出色(9),外观漂亮(8)",7.1
373615,4.9,4.7,5.1,5.3,"外观漂亮(98),手感舒适(33),音色音质好(32),运行流畅(11),性价比高(11),价格便宜(9),网速快(6)",6.6
373908,6.5,7.3,6.9,7,"外观漂亮(56),性价比高(49),屏幕大(49),运行流畅(42),手感舒适(34),性能好(13),价格合理(13)",8.7
374237,5,5.2,4.9,5,"屏幕大(292),性价比高(133),运行流畅(122),外观漂亮(69),价格便宜(74),续航出色(61),价格实惠(56)",6
374263,10,7.3,5.7,5.2,"电池容量大(3),性价比高(2),续航出色(2),外观漂亮(1),字体大(1)",9.3
374322,5,5.2,4.9,5,"屏幕大(292),性价比高(133),运行流畅(122),外观漂亮(69),价格便宜(74),续航出色(61),价格实惠(56)",6
374327,6.3,7.2,7.8,7.7,"运行流畅(54),手感舒适(53),外观漂亮(28),性价比高(18),屏幕效果好(12),音色音质好(9),成像效果好(9)",9.1
374329,6,7.1,6.6,7.1,"运行流畅(7),外观漂亮(5),屏幕效果好(3),信号好(2),性价比高(2),音色音质好(2),网速快(1)",8.3
374334,0,0,0,0,手感舒适(1),4
374642,6.7,7.2,6,6.3,"外观漂亮(142),屏幕大(173),性价比高(161),运行流畅(150),续航出色(98),手感舒适(42),价格实惠(52)",8.1
374643,6.2,7.2,5.9,6.4,"手感舒适(2),价格便宜(2),运行流畅(2),续航出色(1),摄像效果出色(1),信号好(1),字体大(1)",8
374898,3.7,5.3,2.9,3.7,"价格便宜(2),外观漂亮(2),运行流畅(1),价格实惠(1),价格合理(1)",5.6
375146,5.7,6.3,5.7,5.8,"性价比高(311),外观漂亮(281),运行流畅(246),屏幕大(247),屏幕效果好(149),续航出色(120),手感舒适(119)",7.4
375350,7,5.4,7.1,6.5,"屏幕大(34),外观漂亮(8),续航出色(6),价格便宜(5),电池容量大(6),系统流畅(5),硬件配置强悍(3)",8.2
375437,7.5,6.4,7.8,7,"屏幕大(49),外观漂亮(41),运行流畅(29),手感舒适(22),续航出色(13),系统强悍(12),屏幕效果好(9)",8.9
375774,6.2,6.5,7.7,7,"外观漂亮(29),运行流畅(26),成像效果好(28),屏幕效果好(21),屏幕大(18),音色音质好(10),硬件配置强悍(11)",8.3
375871,5.7,5.7,5.7,5.7,"",7.1
376125,6.7,6.5,5.8,6.2,"续航出色(51),运行流畅(50),屏幕大(41),性价比高(29),信号好(22),外观漂亮(21),屏幕效果好(19)",8
376282,6.6,6.1,4.5,6.1,"续航出色(3),音色音质好(1),运行流畅(1),电池容量大(1),屏幕大(1),信号好(1)",7.1
376293,7.1,6.1,5.9,6.9,"屏幕大(34),续航出色(12),运行流畅(6),外观漂亮(6),电池容量大(4),摄像效果出色(3),机身轻薄(3)",8.3
376313,7.8,5.2,6.3,6.5,"续航出色(10),屏幕大(4),外观漂亮(2),分辨率高(1),价格合理(1),屏幕显示出色(1),电池容量大(1)",8.2
376453,5.8,5.7,7,7,"音色音质好(108),外观漂亮(93),运行流畅(58),手感舒适(26),价格便宜(16),屏幕效果好(15),系统流畅(14)",8
376549,5.6,5.7,6,5.4,"外观漂亮(27),性价比高(27),屏幕效果好(26),价格便宜(16),续航出色(14),屏幕大(14),信号好(10)",7.3
376659,5.9,5.9,5.9,5.9,"系统流畅(1),续航出色(1)",7.3
376670,4.4,6,2.8,4.4,外观漂亮(1),5.5
376858,5,5.9,6.4,6.7,"外观漂亮(85),性价比高(18),分辨率高(18),屏幕效果好(14),运行流畅(10),价格合理(9),手感舒适(9)",7.8
376883,5.6,5.7,6,5.4,"外观漂亮(27),性价比高(27),屏幕效果好(26),价格便宜(16),续航出色(14),屏幕大(14),信号好(10)",7.3
376901,0,0,0,0,"机身小巧(1),字体大(1),续航出色(1),价格便宜(1)",8.7
376978,4.6,6,5.9,5.7,"外观漂亮(46),运行流畅(27),性价比高(17),屏幕效果好(11),价格便宜(10),屏幕大(9),手感舒适(9)",7.1
376985,5.1,6,5.5,6,"屏幕大(12),运行流畅(6),性价比高(5),外观漂亮(4),续航出色(2),屏幕效果好(2),分辨率高(1)",7.2
376994,0,0,0,0,性价比高(1),8
377157,4.1,4.1,5.7,5.5,"外观漂亮(235),音色音质好(58),手感舒适(42),运行流畅(21),系统流畅(9),续航出色(7),性价比高(7)",6.5
377330,6.4,6.4,1.6,4.8,"性价比高(1),网速快(1)",6.1
377336,10,5.2,3.6,8.4,"续航出色(2),信号好(1),价格便宜(1),运行流畅(1)",7.5
377343,5.4,4.4,3.7,4,"续航出色(3),屏幕大(2),屏幕效果好(1),运行流畅(1),电池容量大(1),价格便宜(1),价格实惠(1)",5.8
378441,6.5,7.3,6.9,7,"外观漂亮(56),屏幕大(49),性价比高(49),运行流畅(42),手感舒适(34),性能好(13),价格合理(13)",8.7
378508,5,5,6.5,5.6,"性价比高(4),成像效果好(2),运行流畅(2),外观漂亮(2),摄像效果出色(2),界面简约(2),信号好(2)",6.9
378847,6.8,7.3,6.2,6.4,"运行流畅(70),外观漂亮(27),续航出色(16),价格便宜(13),系统强悍(13),手感舒适(12),性价比高(11)",8.5
379273,2.9,3,3.3,4,"外观漂亮(9),手感舒适(5),屏幕效果好(2),运行流畅(2),分辨率高(2),机身内存大(1),屏幕亮度高(1)",4.5
379285,7.3,7,5.7,6.3,"续航出色(3),音色音质好(2),电池容量大(2)",8.3
379294,0,0,0,0,"",0
379298,8.6,7.8,3.8,5.4,"手感舒适(1),外观漂亮(1),网速快(1),电池容量大(1),系统强悍(1)",8.4
379488,4.1,5.4,5.1,5.4,"运行流畅(49),性价比高(41),屏幕效果好(24),价格便宜(17),外观漂亮(16),分辨率高(13),手感舒适(11)",6.2
379633,5.8,5.7,7,7,"音色音质好(108),外观漂亮(93),运行流畅(58),手感舒适(26),价格便宜(16),屏幕效果好(15),系统流畅(14)",8
379897,3.8,5.4,7,3.8,"价格便宜(2),续航出色(1),音乐播放效果出色(1),性价比高(1),摄像效果出色(1),音色音质好(1)",6.4
380015,4.9,4.4,5.6,5.8,"外观漂亮(353),音色音质好(180),手感舒适(129),机身轻薄(81),运行流畅(57),续航出色(28),屏幕大(26)",6.9
380158,8.2,3.9,6.6,6.6,"屏幕大(3),续航出色(2),手感舒适(1),外观漂亮(1),摄像效果出色(1)",8.4
380172,0,0,0,0,外观漂亮(1),8
380227,4.6,4.9,5.5,5.5,"外观漂亮(69),音色音质好(58),手感舒适(30),运行流畅(28),续航出色(16),价格便宜(8),网速快(7)",6.7
380230,6.2,7.2,5.9,6.4,"手感舒适(2),价格便宜(2),运行流畅(2),摄像效果出色(1),信号好(1),字体大(1),续航出色(1)",8
380301,3.5,6.7,6.7,6.7,"运行流畅(2),外观漂亮(1),电池容量大(1),手感舒适(1),系统流畅(1),软件不错(1)",8.1
380405,5.6,6,4.4,5.2,"运行流畅(5),外观漂亮(5),性价比高(3),信号好(3),续航出色(2),屏幕大(2),网速快(2)",6.7
380486,5,5.2,4.9,5,"屏幕大(292),性价比高(133),运行流畅(122),外观漂亮(69),价格便宜(74),续航出色(61),价格实惠(56)",6
380493,4.2,3.7,3.7,4.2,"屏幕大(6),运行流畅(1),外观漂亮(1)",5.2
380496,4.9,5.7,8.1,8.1,"机身内存大(3),价格便宜(2),分辨率高(1)",8.7
380884,6.6,6.9,6.2,6.7,"运行流畅(210),性价比高(128),续航出色(105),外观漂亮(101),屏幕效果好(94),屏幕大(63),信号好(47)",8.2
380923,0,0,0,0,"",6
380951,5.2,7.2,6.3,6.9,"价格便宜(6),性价比高(4),外观漂亮(3),运行流畅(3),屏幕效果好(3),屏幕大(2),网速快(2)",8.3
381376,4.9,4.2,5.8,5.6,"外观漂亮(46),音色音质好(48),运行流畅(13),网速快(12),手感舒适(11),续航出色(8),机身轻薄(6)",6.6
381389,6.1,5.8,7.7,5.1,"屏幕大(3),电池容量大(2),外观漂亮(1),摄像效果出色(1),性价比高(1),分辨率高(1),处理器不错(1)",8.3
381392,5,5.2,4.9,5,"屏幕大(292),性价比高(133),运行流畅(122),外观漂亮(69),价格便宜(74),续航出色(61),价格实惠(56)",6
381404,5.5,6.6,4.5,5.2,"运行流畅(12),性价比高(11),价格便宜(10),网速快(5),手感舒适(5),外观漂亮(3),音色音质好(3)",6.7
381451,0,0,0,0,"运行流畅(2),手感舒适(1),机身轻薄(1)",8.1
381539,0,0,0,0,"续航出色(3),屏幕反应灵敏(3),运行流畅(3)",8.2
381584,4.1,3.3,3,4.1,屏幕大(1),4.6
381586,7.1,6.4,7.3,6.3,"性价比高(4),屏幕效果好(2),屏幕大(2),续航出色(1),运行流畅(1),分辨率高(1),机身轻薄(1)",8.3
381587,6.6,6.9,6.2,6.7,"运行流畅(210),性价比高(128),续航出色(105),外观漂亮(101),屏幕效果好(94),屏幕大(63),信号好(47)",8.2
381589,6.6,6.9,6.2,6.7,"运行流畅(210),性价比高(128),续航出色(105),外观漂亮(101),屏幕效果好(94),屏幕大(63),信号好(47)",8.2
381591,6.6,6.9,6.2,6.7,"运行流畅(210),性价比高(128),续航出色(105),外观漂亮(101),屏幕效果好(94),屏幕大(63),信号好(47)",8.2
381665,4.6,6,5.9,5.7,"外观漂亮(46),运行流畅(27),性价比高(17),屏幕效果好(11),价格便宜(10),屏幕大(9),手感舒适(9)",7.1
381681,5.5,5.5,3.9,7.1,外观漂亮(1),7.3
381688,7.7,8.4,7.2,2,"外观漂亮(293),运行流畅(205),续航出色(147),性价比高(142),屏幕效果好(90),信号好(65),手感舒适(61)",8.4
381782,7.5,6.7,6.7,6.7,"外观漂亮(3),系统强悍(1),运行流畅(1),手感舒适(1),价格合理(1),价格便宜(1),屏幕效果好(1)",8.6
382087,1.4,3.8,2.2,1.4,"价格便宜(1),屏幕效果好(1)",3.2
382089,7.4,7.4,7.4,7.4,"",9.3
382148,4.9,4.4,5.6,5.8,"外观漂亮(353),音色音质好(180),手感舒适(129),机身轻薄(81),运行流畅(57),续航出色(28),屏幕大(26)",6.9
382155,4.2,4.3,6.1,5.3,"外观漂亮(39),手感舒适(13),运行流畅(8),屏幕大(5),续航出色(4),外观简约(3),机身内存大(3)",6.7
382181,6.1,6.4,4.7,4.6,"价格便宜(14),外观漂亮(10),续航出色(8),手感舒适(7),性价比高(4),价格合理(3),性价比高(2)",7
382220,5.1,5.1,5.2,6.5,"外观漂亮(11),运行流畅(5),手感舒适(4),续航出色(2),屏幕效果好(2),机身小巧(1),价格实惠(1)",7.2
382226,5.1,4.8,5.5,5.2,"外观漂亮(4),手感舒适(3),运行流畅(3),屏幕效果好(2),音色音质好(2),屏幕大(1),价格便宜(1)",6.6
382264,5.8,6.2,6.1,6.3,"外观漂亮(17),运行流畅(12),屏幕大(10),信号好(8),价格便宜(8),性价比高(6),屏幕大小适中(6)",7.9
382468,4.6,4.9,5.5,5.5,"外观漂亮(69),音色音质好(58),手感舒适(30),运行流畅(28),续航出色(16),价格便宜(8),网速快(7)",6.7
382814,7.3,6.8,6.5,6.8,"屏幕大(74),续航出色(45),外观漂亮(32),运行流畅(28),性价比高(24),屏幕效果好(21),电池容量大(17)",8.6
383462,6.5,5.9,7,7,"外观漂亮(15),续航出色(9),运行流畅(4),屏幕大(3),系统强悍(2),摄像效果出色(2),性能好(2)",8.4
383682,2.9,3.8,5.4,4.7,"外观漂亮(5),系统流畅(4),屏幕大(4),音色音质好(3),扬声器音量大(2),相机像素高(2),信号好(1)",5.8
383683,4.3,3.9,4.3,4.3,"屏幕大(4),外观漂亮(2),游戏运行流畅(1),摄像效果出色(1),机身内存大(1),运行流畅(1),网速快(1)",5.4
383727,0,0,0,0,"屏幕大(2),外观漂亮(1),机身内存大(1)",7
383798,7.7,8.4,7.2,2,"外观漂亮(293),运行流畅(205),续航出色(147),性价比高(142),屏幕效果好(90),信号好(65),手感舒适(61)",8.4
383801,6.6,6.9,6.2,6.7,"运行流畅(210),性价比高(128),续航出色(105),外观漂亮(101),屏幕效果好(94),屏幕大(63),信号好(47)",8.2
384000,6.2,6.9,6.8,6.8,"外观漂亮(4),屏幕大(3),性价比高(3),分辨率高(2),电池容量大(2),运行流畅(2),机身轻薄(1)",8.4
384021,5.4,5.3,5.6,5.6,"外观漂亮(24),运行流畅(16),续航出色(6),性价比高(4),机身轻薄(3),机身内存大(3),屏幕大(3)",7.1
384025,7.2,6.1,6.6,6.1,"续航出色(2),运行流畅(2),手感舒适(1),性价比高(1),价格便宜(1),听筒声音大(1),界面漂亮(1)",8.3
384091,5.5,5.2,5.5,5.2,"运行流畅(5),外观漂亮(2),性价比高(2),机身轻薄(2),手感舒适(2),性能好(2),分辨率高(1)",7
384096,0,0,0,0,"",6.7
384124,6.3,6.3,5.6,6.3,"系统强悍(1),续航出色(1),运行流畅(1),外观稳重(1),性价比高(1),性能好(1),外观漂亮(1)",7.7
384508,4.6,6.8,6.7,6.5,"性价比高(36),运行流畅(29),外观漂亮(23),屏幕效果好(17),手感舒适(12),分辨率高(9),价格便宜(8)",7.8
384583,7,5.9,6.7,6.9,"续航出色(28),运行流畅(16),屏幕效果好(16),外观漂亮(6),手感舒适(4),分辨率高(3),视频流畅效果好(3)",8.3
384588,6.3,5.8,5.9,6.5,"外观漂亮(13),屏幕大(7),手感舒适(3),运行流畅(3),性价比高(3),信号好(1),摄像效果出色(1)",8.1
384593,6.3,5.8,5.9,6.5,"外观漂亮(13),屏幕大(7),手感舒适(3),运行流畅(3),性价比高(3),信号好(1),摄像效果出色(1)",8.1
384655,5.9,6.2,6.8,6.6,"屏幕大(33),性价比高(28),屏幕效果好(26),运行流畅(25),外观漂亮(18),分辨率高(15),续航出色(12)",7.8
384973,6.6,6.3,8.3,9.2,"运行流畅(55),外观漂亮(51),手感舒适(38),系统强悍(31),性能好(15),屏幕效果好(14),续航出色(12)",7.6
385142,6.2,6,5.5,6.1,"屏幕大(30),电池容量大(23),性价比高(11),运行流畅(10),续航出色(7),外观漂亮(6),分辨率高(3)",7.8
385210,4.7,4.9,6.7,6.3,"外观漂亮(21),屏幕大(9),运行流畅(8),屏幕效果好(7),价格便宜(6),系统流畅(5),分辨率高(4)",8
385212,3.6,3.4,4.5,4.3,"外观漂亮(65),手感舒适(26),运行流畅(9),机身轻薄(5),屏幕大(4),性价比高(4),屏幕效果好(4)",5.6
385405,5.6,6.4,4.8,6.4,性价比高(1),7.5
385417,4.8,6,5.6,6,"运行流畅(145),外观漂亮(73),性价比高(63),屏幕效果好(52),手感舒适(30),游戏运行流畅(24),机身内存大(26)",7.1
385422,4.1,4.8,5.8,5.3,"外观漂亮(204),手感舒适(112),运行流畅(74),机身轻薄(46),屏幕效果好(25),分辨率高(22),性价比高(15)",6.7
385440,7.3,7.3,4.1,5.7,"运行流畅(2),外观漂亮(1)",7.9
385450,4.6,4.9,3.8,4.9,"手感舒适(4),外观漂亮(2),性价比高(1)",5.7
385453,3.4,4.5,4.2,5,"外观漂亮(31),运行流畅(20),手感舒适(18),网速快(11),机身内存大(8),续航出色(4),信号好(4)",5.7
385479,7.3,6.8,6.5,6.8,"屏幕大(74),续航出色(45),外观漂亮(32),运行流畅(28),性价比高(24),屏幕效果好(21),电池容量大(17)",8.6
385741,6.1,4.8,5.3,5.7,"外观漂亮(18),音色音质好(15),手感舒适(5),音乐播放效果出色(2),价格便宜(3),性价比高(2),屏幕效果好(2)",6.9
385748,3.1,3.4,4.7,3.4,外观漂亮(5),5
385831,6,6,6,6,"性能不错(1),续航出色(1)",7.5
385859,4.7,4.4,5.3,5.3,"外观漂亮(106),音色音质好(74),手感舒适(24),机身轻薄(14),运行流畅(9),价格便宜(8),续航出色(7)",6.4
385867,4.6,4.7,5.3,4.8,"外观漂亮(16),运行流畅(5),性价比高(4),手感舒适(3),屏幕效果好(1),电池容量大(1),价格实惠(1)",6.3
385931,3.9,4.7,3.5,4.3,"手感舒适(2),外观漂亮(1),性价比高(1)",5.2
386130,6.3,7,6.5,7,"价格便宜(12),运行流畅(12),性价比高(7),屏幕大(7),外观漂亮(3),价格合理(3),性能不错(3)",8.3
386145,6.6,8,7.1,7.3,"外观漂亮(5),性价比高(4),续航出色(1),屏幕效果好(1),界面简约(1),价格便宜(1),电池容量大(1)",9.3
386205,5.9,5.9,6.1,6.2,"运行流畅(70),外观漂亮(71),续航出色(54),性价比高(53),系统流畅(38),拍照清晰(37),屏幕效果好(26)",7.6
386272,4.1,5.4,5.1,5.4,"运行流畅(49),性价比高(41),屏幕效果好(24),价格便宜(17),外观漂亮(16),分辨率高(13),屏幕大(11)",6.2
386288,5.7,5.9,6.5,7.3,"屏幕大(123),音色音质好(99),外观漂亮(76),分辨率高(55),运行流畅(40),屏幕效果好(38),硬件配置强悍(28)",8.1
386297,8,6.2,6,6.7,"屏幕大(2),外观漂亮(2),性价比高(1)",8.5
386447,4.1,5.8,4.2,4.9,"系统强悍(2),运行流畅(1),手感舒适(1),价格便宜(1),性价比高(1),外观漂亮(1),游戏运行流畅(1)",6.2
386522,2.9,2.8,4,4.2,"外观漂亮(17),手感舒适(3),续航出色(1),信号好(1),性价比高(1),信号强(1),视频流畅效果好(1)",4.8
386526,7,5.6,5.2,5.8,"续航出色(47),电池容量大(22),手感舒适(16),屏幕效果好(15),外观漂亮(13),运行流畅(9),音色音质好(5)",7.5
386823,6.8,8.8,5.6,6.4,"价格合理(1),视频流畅效果好(1),性价比高(1)",9
386826,4.5,4.7,3.5,4.5,"运行流畅(4),价格便宜(2),性价比高(2),续航出色(1),外观漂亮(1),手感舒适(1),网速快(1)",5.5
386922,6.3,7,6.5,7,"价格便宜(12),运行流畅(12),性价比高(7),屏幕大(7),外观漂亮(3),价格合理(3),性能不错(3)",8.3
386928,7.1,7.4,8.8,9.6,"运行流畅(267),屏幕大(219),外观漂亮(174),系统强悍(163),手感舒适(82),屏幕效果好(59),性能好(57)",7.7
387054,4.9,4.4,5.6,5.8,"外观漂亮(353),音色音质好(180),手感舒适(129),机身轻薄(81),运行流畅(57),续航出色(28),屏幕大(26)",6.9
387066,6.7,4.8,6.9,6.2,"价格便宜(8),网速快(3),手感舒适(2),系统流畅(1),分辨率高(1),机身内存大(1),外观漂亮(1)",7.7
387076,4.2,4.2,5.5,5.8,"外观漂亮(115),音色音质好(42),手感舒适(41),运行流畅(32),机身轻薄(12),音乐播放效果出色(11),屏幕大(9)",6.5
387278,3.5,4.3,5.4,5.2,"外观漂亮(79),运行流畅(21),屏幕效果好(18),手感舒适(13),机身轻薄(9),分辨率高(10),性价比高(9)",6.2
387281,3.5,4.3,5.4,5.2,"外观漂亮(79),运行流畅(21),屏幕效果好(18),手感舒适(13),机身轻薄(9),分辨率高(10),性价比高(9)",6.2
387311,4.6,4.9,5.5,5.5,"外观漂亮(69),音色音质好(58),手感舒适(30),运行流畅(28),续航出色(16),价格便宜(8),屏幕大小适中(7)",6.7
387315,4.6,4.9,5.5,5.5,"外观漂亮(69),音色音质好(58),手感舒适(30),运行流畅(28),续航出色(16),价格便宜(8),屏幕大小适中(7)",6.7
388271,7.5,6.4,7.8,7,"屏幕大(49),外观漂亮(41),运行流畅(29),手感舒适(22),续航出色(13),系统强悍(12),屏幕效果好(9)",8.9
388318,4.8,3.8,4.8,4.7,"外观漂亮(98),手感舒适(35),音色音质好(32),续航出色(21),运行流畅(15),机身轻薄(11),屏幕大小适中(10)",6
388369,4.6,4.7,5.3,5.5,"外观漂亮(15),屏幕大(5),机身轻薄(4),手感舒适(2),续航出色(1),机身小巧(1),分辨率高(1)",6.7
388982,0,0,0,0,"屏幕大(2),价格便宜(1)",7.3
389027,6.6,8.2,3.4,5,"手感舒适(1),价格便宜(1)",7.6
389221,5,5.8,7.4,6.2,"运行流畅(2),外观简约(1),机身轻薄(1),价格便宜(1),外观漂亮(1)",8.2
389268,6.4,5.9,7.2,6.9,"屏幕大(13),外观漂亮(13),分辨率高(11),音色音质好(10),续航出色(8),电池容量大(8),屏幕效果好(6)",8.3
389389,7.1,7.4,8.8,9.6,"运行流畅(267),屏幕大(219),外观漂亮(174),系统强悍(163),手感舒适(82),屏幕效果好(59),性能好(57)",7.7
389390,7.5,6.4,7.8,7,"屏幕大(49),外观漂亮(41),运行流畅(29),手感舒适(22),续航出色(13),系统强悍(12),屏幕效果好(9)",8.9
389548,5.6,5.7,6,5.4,"性价比高(27),外观漂亮(27),屏幕效果好(26),价格便宜(16),屏幕大(14),续航出色(14),信号好(10)",7.3
389557,5.6,5.7,6,5.4,"性价比高(27),外观漂亮(27),屏幕效果好(26),价格便宜(16),屏幕大(14),续航出色(14),信号好(10)",7.3
389696,0,0,0,0,"拍照清晰(1),性价比高(1)",8.3
389732,7.3,5.4,6.8,6.1,"续航出色(13),电池容量大(9),外观漂亮(4),运行流畅(5),屏幕效果好(4),屏幕显示出色(2),价格便宜(2)",7.9
389867,0,0,0,0,"",0
390121,7,5.6,5.2,5.8,"续航出色(47),电池容量大(22),手感舒适(16),屏幕效果好(15),外观漂亮(13),运行流畅(9),音色音质好(5)",7.5
390131,6.1,5.7,6.5,5.9,"价格便宜(6),屏幕效果好(5),运行流畅(4),续航出色(3),外观漂亮(3),性价比高(1),拍照清晰(1)",7.5
390164,7.7,8.4,7.2,2,"外观漂亮(293),运行流畅(205),续航出色(147),性价比高(142),屏幕效果好(90),信号好(65),手感舒适(61)",8.4
390211,5.8,6.2,6.1,6.3,"外观漂亮(17),运行流畅(12),屏幕大(10),信号好(8),价格便宜(8),性价比高(6),屏幕大小适中(6)",7.9
390212,5.8,6.2,6.1,6.3,"外观漂亮(17),运行流畅(12),屏幕大(10),信号好(8),价格便宜(8),性价比高(6),屏幕大小适中(6)",7.9
390237,4.5,5.5,5.4,4.5,"运行流畅(50),性价比高(46),屏幕大(42),价格便宜(22),外观漂亮(24),屏幕效果好(17),系统强悍(14)",6.5
390254,6.5,7.3,6.9,7,"外观漂亮(56),性价比高(49),屏幕大(49),运行流畅(42),手感舒适(34),性能好(13),价格合理(13)",8.7
390259,5,5.8,4.6,5.5,"外观漂亮(11),价格便宜(10),性价比高(7),运行流畅(6),屏幕大(6),网速快(4),手感舒适(3)",6.6
390519,6.4,6.1,6,6.1,"屏幕大(74),续航出色(66),运行流畅(62),外观漂亮(31),性价比高(29),信号好(22),屏幕效果好(21)",7.7
